score,video_id,title,channel_title,published_at,viewCount,likeCount,commentCount,description
9721.751708164253,bS0zzvXqpzk,2026년 첫신상털이✨ 어제 출시된 것까지 싹 털어옴❗️| 롯데리아X침착맨 연세우유딸기시리즈 뚜레쥬르딸기 스타벅스 두쫀쿠 과일샌드위치,찌콩먹콩 zzicong,2026-01-09 10:56:15+00:00,40909,707,40,여러분 한주 잘 보내셨나요❣️ 오늘은 많이들 기다리셨을 2026년 첫 신상털이!!! 새해맞이 때문인지 편의점이랑 프랜차이즈들에서 ...
9605.947346121138,_idwQm5SQTs,상남자라면 먹어봤는데…,일상이식사 Everyday meal,2026-01-11 13:11:00+00:00,8448,11,5,남자라면이 더 강해져서 돌아왔다던데... #신상라면.
9498.485201834652,49ZQyz2nejE,반전주의 요즘 편의점 신상 ASMR 먹방,자곰 JAGOM ASMR,2026-01-03 08:10:00+00:00,131849,2865,74,shotrs.
9484.065033922405,iyS4hSvaKr8,두바이 초코 딸기 케이크 🧆 (요즘 유행하는 더빙 사용해봤어요ㅋㅋㅋㅋ🤭),멈블잇,2025-12-29 13:24:53+00:00,208903,2209,19,
9449.50190128487,It1q9GrJKJk,2025년도에 유행한 음식들 #shorts,뢴트게늄 Roentgenium,2026-01-06 03:30:17+00:00,89357,1758,87,뢴트쇼츠 #유머쇼츠 #유료광고 ----------------------------------------------------------------------------------------------------------- 구독과 추천은 ...
9391.892191656407,f4a-YuTjICs,요즘 유행하는 디저트 특 🧆🍫🍪🍮#두쫀쿠 #두바이 #카페 #디저트 #쿠키,비키니보이즈 Bikini Boys,2026-01-10 09:05:35+00:00,26187,183,14,
9299.461717056902,6gzOH7Q6fhg,최고의 호불호 라면이라는 &quot;신라면 김치 볶음면&quot; 저는 어땠냐면요..?,잇츠오니 ! (Eat's Oni ),2025-12-27 12:43:42+00:00,234702,2760,88,먹방 #라면 #라면먹방 #신라면 #신라면먹방 #신라면김치볶음면 #신상 #신메뉴리뷰.
9178.158167527083,cBtGF-kvUnw,요거트로 야매 아이스박스 만들기,바니얌 baniyum,2026-01-10 05:45:39+00:00,27664,206,5,요거트로 야매 아이스박스 만들기✨ 요즘 요거트로 치즈케이크 만드는게 유행인데 제가 먹어봤지만 오레오로 만드는게 진짜 미쳤음…
9143.561527809437,aPcbHpWjOBU,요즘 유행하는 카다이프 초코빵입니다,야우냐?,2025-12-28 10:58:57+00:00,219879,1262,65,
9083.915519953522,ErisbBwsyIQ,갈비를  안넣었는데 갈비탕 맛이 나요!  후다닥 간단하고 맛있게  끓이는 갈비탕.,엄마의 주방,2026-01-01 10:00:32+00:00,158744,1183,13,"요즘 이 레시피 진짜 인기라서 따라 해봤는데, 갈비 하나도 안 넣었는데 갈비탕 맛이 납니다. 차돌양지로 고소함과 깊은 육향을 동시에 ..."
9008.9085290306,1vy4V4T-62E,요즘 뉴욕에서 모두가 한 손에 하나씩 들고있는 디저트🔥🗽,이퀄리IKKUALLY,2026-01-10 13:02:38+00:00,22805,105,7,빌딩풍까지 더해진 겨울 뉴욕을 여행하다 보면 추위 때문인지 유난히 당이 빨리 떨어지는 느낌인데 그럴 때 무조건 먹어줘야 할 이 ...
8986.180147328789,WqxGPw-sC2Y,성수동에 새로 생긴 200평 규모 프리미엄 구내식당은 어떨까?｜뷔페vs일품vs샐러드,빚남_빚갚는 남자,2026-01-04 02:30:37+00:00,111206,2647,795,[프리미엄 직원식당 성수점] -서울 성동구 아차산로17길 48 성수SK V1센터 1동 지하1층 -운영시간 : 점심: 11:00 ~ 13:40 / 저녁: 17:30 ...
8924.0064116033,4RmzXT9O8e8,붉은 말의 해 기념 CU 신상 출시! 내 마음에 벌써 다그닥 다그닥.. 🐎 | [점주님 계산이요 🛒],CU [씨유튜브],2025-12-29 10:00:08+00:00,202827,168,0,"붉은 말의 해를 앞두고 CU 신상 먹방으로 미리 만나는 새해 기운 올해의 끝과 새해의 시작을 잇는, 기분 좋은 한입 준비 완료!"
8862.667551773939,ybqf8XjiNWc,요즘 유행하는 딸기크림치즈 이거 알아?? #shorts,Jings ASMR 징스,2026-01-09 11:03:34+00:00,36600,764,106,크림치즈 #그릭요거트 #asmr먹방 #딸기크림치즈 #치즈먹방 #먹방 #asmreatingsounds #asmrmukbanger #cheese ...
8855.358893638613,NyxJUqgG9z8,요즘 유행한다는 옛날 한국 간식,에드머 Edmmer,2026-01-05 09:56:46+00:00,93311,2065,57,shorts #롤앤롤.
8853.350277165513,SQ4gXt_3i1o,한복 입은 낭자😆 2026년 1월 편의점 신상 털어보겠소,sini시니,2026-01-09 10:30:31+00:00,37000,772,57,채널구독 Subscribe - http://bit.ly/1NhqAO6 ❤ instagram - https://instagram.com/sini_ck ❤멤버십 가입 ...
8766.040018058615,jcDOE5qCsjg,이건 그냥 지나치면 안됨,냠냠,2025-12-28 07:31:09+00:00,207646,3331,79,"냠냠~ 오늘 영상 속에는 제품 태그가 되어 있고, 여러분이 구매하면 저한테 소~소한 수익이 생길 수 있어요! 영상 제작에 큰 힘이 ..."
8574.363652069535,0PRd5ATykAI,"방콕 거주자가 엄선한 방콕 호텔 추천, 위치, 맛집, 핫플 까지 #방콕 #방콕여행 #방콕호텔",말레이시아 리모,2026-01-10 15:33:16+00:00,7,2,1,방콕 #방콕여행 #방콕호텔 #방콕호텔추천 방콕에 살 때 꼭 가보고 싶어 저장해두었던 호텔 세 곳을 직접 다녀왔어요. 한국인들에게 ...
8484.179931414339,3CQF6X4Kwns,"[대만 2025] 멸치가 들어간 고추기름, 입에서 녹아버리는 아롱사태...우각(牛閣)",대륙남TV [Clarktv],2026-01-06 08:45:01+00:00,72252,2963,281,채널에 가입하여 혜택을 누려보세요. https://www.youtube.com/channel/UC8_cYcL4dm_-tCEKlZuMTDg/join 대륙남TV 구독하기 ...
8482.635826435016,u4Tj3nwjBY0,동촌유원지 초대형 킹갓성비 장어전문점🔥#일품집동촌유원지점 #대구맛집 #대구핫플 #동촌유원지맛집 #동촌유원지 #대구장어맛집  #일품집,대구핫플여기 대구맛집,2026-01-06 07:45:03+00:00,80441,327,66,
8409.087139677938,CFgqCsJFpKI,지금 이거 알아야 함,냠냠,2025-12-23 10:05:00+00:00,267004,3342,129,"냠냠~ 오늘 영상 속에는 제품 태그가 되어 있고, 여러분이 구매하면 저한테 소~소한 수익이 생길 수 있어요! 영상 제작에 큰 힘이 ..."
8214.737964168304,Puatl8YmP1Y,[프나] 얼굴로 맛 표현은 기깔나는 걸그룹,오늘도프나,2026-01-09 09:30:15+00:00,34422,887,3,프로미스나인 #fromis_9 #송하영 #박지원 #이채영 #이나경 #백지헌 #젤리 #물회 #음식 #표현 #걸그룹 #아이돌 #shorts 출처 : 두쫀쿠 ...
7808.319010548668,V0RNG1shVNQ,"새해부터 대혼종파티~ 붕어빵 어포, 쌈장 떡볶이, 붉은말 햄버거 2026년 첫 편의점 리뷰",맛상무,2026-01-04 03:12:45+00:00,98292,1760,135,CU - 붉은말 당근라페샌드 4200원 - 붉은말 킬바사정식 5800원 세븐일레븐 - 로스트치킨&미트볼도시락 5500원 - 적토마토 피자버거 ...
7693.468545661751,ZJZqaxGuW0k,요즘 유행하는 뿅뿅한 브이로그,지유데이,2026-01-05 08:38:13+00:00,13,3,2,
7483.900144676588,7wwc3p27F2A,미국에서 유행하는 혈당쇼크 젤리탕 #고혈압 #주의 #젤리,리뷰하는 회사원,2025-12-15 09:30:11+00:00,326858,6409,122,shorts #gooey #gummies 회사에서 리뷰하는 사람은 처음이지? Music provided by 브금대통령 Track : Vinyl records ...
7412.348171591568,MJ00yNWkxQA,집들이 메뉴는 이걸로 종결🧑🏻‍🍳 쉬워도 너무 쉬운 요리 4가지!,우나스 woonas,2025-12-25 12:36:51+00:00,213636,1156,19,
7390.923614190595,iLV34fMX2lQ,💥1월 초강력 신상! 샘표간장? 비비고 컵밥! 한국산 샤인머스캣! K뷰티 역대급 신상!! #costco #쿡씨코스트코 #리엔케이 #K뷰티 #코스트코추천 #renk #리엔케이셀투셀,쿡씨KooKSee,2026-01-06 23:57:17+00:00,56910,1693,215,코스트코 #K뷰티 #CostcoHaul #코스트코강추템 #코스트코쇼핑 #코스트코신상 #CostcoFinds #KoreanSkincare #kooksee #미국 ...
7390.857640768715,GTLfSJrLXkc,"치앙마이 맛집 4곳 추천_화덕피자,까오소이,북부음식,무카타",시마더,2026-01-11 01:30:32+00:00,38,8,6,[치앙마이 맛집] 추천 찐맛집 4 곳. #치앙마이맛집 #치앙마이여행 #치앙마이한달살기 #미슐랭맛집 #무카타맛집 #태국현지맛집 ...
6967.877359797079,V3-oFYKMvWM,접시로 튀김을 한다고?,청이레시피 chung e recipes,2026-01-04 23:20:00+00:00,80779,291,307,제품 미리 보기는 청이레시피 채널 링크에 있어요~ 빠른 품절 예상되는 디자인이 있으니 미리 링크 받아 놓으시고 1/7일 오전 9시 땡 ...
6948.0067731954705,5Qzk8bSEQm4,40년된 동성로 경양식당#풀하우 #대구맛집 #대구핫플 #동성로맛집 #동성로밥집 #동성로레스토랑 #대구레스토랑 #대구돈까스 #대구함박스테이크 #대구데이트 #동성로데이트 #동성로밥집,대구핫플여기 대구맛집,2026-01-05 07:45:00+00:00,76886,451,10,
6913.7956636494255,1cNfxW1PtSM,신라면 헌트릭스 신상 한 젓가락 먹고 바로 내려놨습니다... 흑백리뷰,흑백리뷰,2025-12-13 06:00:02+00:00,319640,6983,758,흑백리뷰 #신라면헌트릭스 #신라면 #농심 농심 신라면 헌트릭스 에디션 먹방리뷰.
6701.969743681663,l8LWGZkzIm8,쫀득함의 비밀: 카다이프 처음 들어봤지? #두바이쫀득쿠키 #카다이프 #두바이쿠키 #디저트유행 #쿠키추천 #겉바속쫀 #간식추천 #디저트리뷰 #푸드쇼츠 #먹방쇼츠,이슈브런치,2026-01-11 15:59:59+00:00,5579,1,1,"요즘 유행하는 두바이쫀득쿠키, 그 식감의 핵심은 '카다이프'! 실처럼 가는 반죽이라 굽거나 튀기면 바삭해지고, 크림/초콜릿과 만나면 ..."
6691.780157598466,Xjrf52Ilv_E,#광고 배라에서 나온 깨먹는 케이크?? (feat 배라 크리스마스 케이크 출시!),톡톡시아 Toctocsia,2025-12-16 08:55:15+00:00,288896,2838,73,배스킨라빈스 #배라 #Holidayfantasy #크리스마스케이크 #크리스마스 #홈파티 #아이스크림케이크 #baskinrobbins #골든브륄레 ...
6538.34568816998,ptrWgc2BLEM,GS25 스윗믹스 바나나소르베가 새로 나왔어요! 바로 먹어 봤죠 ㅎㅎ #편의점신상 #소르베 #편의점아이스크림,사랑아놀자(Let's Play SARANG),2026-01-06 07:49:09+00:00,59275,1027,30,
6518.066060436202,Lx_wPCNGFI0,요즘 유행인 것 같은데 너무 비쌉니다. 그냥 만들어 드세요.,1분요리 뚝딱이형,2025-12-21 08:00:26+00:00,228286,2282,220,보일링씨푸드 레시피입니다. 여기에 저는 토마토 소스를 살짝 추가했습니다. 실제로 미국 남부의 케이준 요리 중에서도 토마토 베이스 ...
6514.9112892668245,f2cv3auey5M,역대급 비주얼 ㄷㄷ.. 요즘 핫한 봉다리 해물찜 집에서 제대로 즐겨봤습니다,애주가TV참PD,2025-12-28 08:00:48+00:00,154912,1476,161,참피디가 직접 운영하는 녹진이 특별 안주 할인몰 핵이득마켓 구경가기 - https://ndns.shop/ 핵이득마켓 어플 다운로드 안드로이드 ...
6358.8312394842,OXeoDUSGUSc,세븐일레븐 3200원짜리 두쫀쿠?,과식이,2026-01-04 07:17:00+00:00,80871,440,39,세븐일레븐 두쫀쿠 등장! 요즘 sns에서 핫한 두쫀쿠가 이번에 세븐일레븐에 카다이프쫀득볼으로 출시해서 다녀왔어요 근데 무려 50g ...
6319.309703576006,3Eebkp4Ou8E,아니 하다하다 이젠 민트초코 두바이 쫀득쿠키까지 나왔다고? 민초 극호 불호? #민트초코 #두바이쫀득쿠키 #두바이초콜릿 #두쫀쿠 #성수 #핫플 #성수동카페 #민초 #간식 #신상간식,먹픽스_muk_picks,2026-01-10 10:15:00+00:00,17037,80,32,민트초코월드 성수점 ✅️ 위 치 서울 성동구 뚝섬로 427-15 2층 ✅️ 운영 시간 매일 12:00 ~ 21:00 라스트 오더 20:00 ✅️ 가 격 ...
6293.193303553825,_jjJ5VraUtY,치솟는 물가에 편의점 ‘가성비 경쟁’ 한창 [경제콘서트] / KBS  2026.01.07.,KBS News,2026-01-07 09:34:36+00:00,48055,250,68,"'국민 생선'이란 이미지가 무색할 정도로 값이 1년 새 30%나 껑충 뛴 고등어. 정부가 콕 집어 가격을 조정하겠다고 나섰을 정도니, 요즘 ..."
6175.853920001771,VcrGa_E6uB0,"🔥또솔 vs 또호🔥요즘 유행하는, 단어리듬게임 대결!!",또또커플 DDO_DDO Couple,2025-12-19 09:37:09+00:00,233882,2879,37,ㅡDDO DDO   ♪SOL INSTAGRAM | https://www.instagram.com/ddo.sol ♬HO INSTAGRAM | https://www.instagram.com/ddo.ho ...
6060.927317495392,Isz60AHC5Uw,참깨라면 편의점 김밥 등장,푸디수첩 Foodie Note,2026-01-11 05:32:00+00:00,8444,36,2,참깨라면 편의점 김밥 등장 참깨라면 계란김밥이 등장했다는데 이거 꽤나 괜찮은데?? 너무 맛있었다 오랜만에 합격! 구매처 : CU ...
5934.235576202989,2vnOyKP70eU,트레이더스가면 꼭 사야할 12월 추천&amp;신상템,살림구조대,2025-12-27 11:26:06+00:00,151836,704,20,트레이더스 12월 신상&추천템 3탄❤️ ✔️러브레터 크레페: 9980원 ✔️파스퀴에 브리오슈: 7680원 ✔️삼립 호빵 팥+피자: 9580 ...
5868.4209879748905,FMgt0SPbIDY,ASMR MUKBANG | 편의점 신상 감자면 매운맛 🥵🔥 청양고추 송송 🌶️ 파김치 &amp; 총각김치 먹방! Spicy Ramyun with Homemade Kimchi,푸메Fume,2025-12-21 13:00:25+00:00,210163,0,142,팬클럽 멤버십 가입 / Fan Membership https://www.youtube.com/channel/UCbzI92w5vWa6mEj1dACfy6g/join #먹방 #asmr ...
5826.415714591074,lpRpgvtECDM,두바이 쫀득 쿠키 탕후루?! 이게 요즘 유행이라고?!,슈뻘맨 [슈퍼 뻘짓 도전기],2025-12-27 01:30:49+00:00,134572,4715,567,요즘 유행하는 두바이 쫀득 쿠키를 탕후루로 만들어 먹으면 맛있다고?! 그래서 직접 해봤습니다.. 과연 진짜로 맛있을까..?! 궁금한 뻘 ...
5797.213861649316,kRSgEF8uwdY,편의점에도 딸기 신상이 쏟아졌다네,빵튜브 뽀니 BreadTube,2026-01-05 09:42:49+00:00,60296,1023,113,0:00 오프닝 [CU] 0:23 스스스 우유샌드 3700 [GS25] 1:14 맛삼춘 딸기샌드 3700 [CU] 1:40 연세우유 딸기생크림빵 2900 2:21 연세 ...
5782.855952589917,C7f0ffR2qyA,요즘 유행하는 브라우니 이거 알아?? #shorts,Jings ASMR 징스,2026-01-07 11:03:00+00:00,40798,863,122,브라우니 #디저트먹방 #asmr먹방 #파파존스 #초코칩브라우니 #asmreatingsounds #asmrmukbanger #chocolatedessert #brownie ...
5708.639364135909,kmR2tbVF_0o,#두쫀쿠 다들 맛있다는데...,양갱 Claudine,2026-01-11 04:19:18+00:00,8497,16,0,성수맛집 #성수핫플 #두바이쫀득쿠키 #쏘쏘한베이킹 #내돈내산 #솔직후기 #8200원 #디저트먹방 #요즘유행 #오픈런 #피스타치오 ...
5465.410601115717,RBCixvzWx2c,코스트코 18년차 회원의 1월 신상&amp;추천템,살림구조대,2026-01-02 03:31:40+00:00,88748,448,14,코스트코 18년차 회원의 1월 신상&추천템❤️ 저랑 아이랑 독감걸려서 요며칠 새해고 뭐고 진짜 무척 고생했어요   걸리기 전에 ...
5291.2066177605175,IMKgQz304k4,60대 은퇴부부 이야기 &quot;미친 오션뷰 울산 카페 소개&quot; 바다뷰 카페에서 뱅쇼와 베이글 힐링 브이로그,은퇴부부TV,2026-01-04 07:28:22+00:00,106,10,18,바다뷰 카페에서 뱅쇼와 베이글 힐링 브이로그 #울산카페 #울산핫플 #울산가볼만한곳 #정자카페 #정자해수욕장 #울산북구카페 ...
5187.260852227288,xNiJGodFXHc,유행 다 지나서 하는 신맛 챌린지 🍋😖 #챌린지 #젤리 #먹방 #mukbang #간식 #신상 #편의점 #과자 #커플 #연애 #사랑 #결혼 #신혼부부 #먹방브이로그 #커플브이로그,먹방탐험대 Mukbbang,2026-01-01 01:59:15+00:00,92869,540,17,
5159.346222819507,oQ7oaeSy8ZQ,코리아 쫀득쿠키.. 두쫀쿠 말고 코쫀쿠 찹쌀도너츠 디저트 먹방 Dessert Mukbang,코저트 Cossert,2026-01-06 10:01:20+00:00,42816,1274,57,"좋아요와 구독 감사합니다 영상 속 음식 정보 [파리바게트] 찹쌀도넛 5개 /11000원 미니 찹쌀도넛(5개입) 2개 /10400원 욕설, ..."
5073.374541847971,gCqGLei2K50,요즘 유행하는 단어리듬게임 ★난이도 최하★ 도전!! #단어리듬게임 #리듬게임 #shorts #챌린지,퍼스트아이TV,2025-12-19 08:31:04+00:00,195908,1147,16,이거 못하면 아직 다들 성공하셨나요? 다음에는 레벨업 해서 돌아오겠습니다! To be continued... #퍼스트성모안과 #노원안과 ...
4984.800531700238,CZCsk4HZ80U,"편의점 먹방🔥요즘 핫한 불닭미역탕면, 치즈버거, 떡볶이, 빈츠 말차맛, 케데헌 신라면, 불닭볶음탕면, 연세우유 샌드에이스 MUKBANG","까니짱 [ KANI, 蟹ちゃん]",2025-12-16 12:44:26+00:00,193752,5663,207,오늘도 시청해 주셔서 감사합니다❤️ E-mail : G-NI@sandbox.co.kr INSTA : g_niiiiiii ↓까니짱 2번째 채널 - 가은아 뭐하니↓ ...
4943.542668502486,Pmx4Lc4zRbI,"왜 하필 약속 장소가?? 비명과 함께 모인 팀 장민호 3인방😂 (포항의 핫플, 스페이스워크) [신상출시 편스토랑/Fun_Staurant] | KBS 260109 방송",KBS Entertain,2026-01-09 13:01:04+00:00,14699,988,90,"왜 하필 약속 장소가?? 비명과 함께 모인 팀 장민호 3인방   (포항의 핫플, 스페이스워크) Copyright c KBS. All rights reserved."
4909.054136015754,rwHrdfPwIMs,먹방35|두찜신상 대창닭발🌶️그리고 크림가득 디저트🍰|두바이붕어빵•편의점신상•크림라벨•돌체테리아•떠먹케•수건케이크|뷰티모델,씅니얌 seunghyun,2026-01-11 10:03:02+00:00,5021,74,13,https://www.instagram.com/__.seunghyun.__ 안녕하세요 씅글즈!!! 생리 일주일 전은 역시 맵고 짜고 느끼한게 최고죠..? *두찜* 신상 ...
4897.739909069436,BITUxd31k74,할머니 고향 이름을 건 가게,먹자제주,2026-01-09 06:08:33+00:00,22454,140,1,"할머니 고향 이름을 건 가게 제주시청맛집 온평 ❤️먹자제주 추천메뉴 - 막창순대, 라구가지튀김(파스타추가), 낙지볶음(볶음밥추가), ..."
4881.786958557581,f94onWL6_OU,요즘 유행하는 두바이 쫀득 쿠키🍪 #두바이쫀두쿠키#두바이초콜릿#두바이,쏘쏘데이,2026-01-05 11:57:35+00:00,41,4,6,
4818.65556036913,E1Io9ZB3FRI,그놈의 두쫀쿠 오픈런 말아먹고 두바이초코소금빵 먹방...ㅋ💸 #mukbang,슈기님,2026-01-02 09:26:37+00:00,70042,1626,54,
4806.276251423835,EH6Sg9LPgMc,&quot;이게 얼마라고요?&quot; 찐 아랍인도 당황시킨 두바이 디저트 근황 [갓나온 맛도리 EP.157] / 스브스뉴스,스브스뉴스 SUBUSUNEWS,2025-12-17 09:00:31+00:00,198222,1564,212,"""한 알에 9900원이요?"" 두바이 쫀득 쿠키(a.k.a 품절대란 두쫀쿠)부터 두바이 초코 찹쌀떡, 소금빵, 쫀득빵까지 미쳐버린 가격과 더 ..."
4796.187095806247,V_kbIw6-qeA,빠다코코낫 케이크 레전드 조합 찾았습니다.,GS25 l 이리오너라,2026-01-10 09:00:56+00:00,13217,85,8,GS25 #빠다코코낫케이크 #빠다코코낫케이크만들기 #편의점꿀조합 요즘 유행 중인 빠다코코낫 케이크     GS25 제품으로 레전드 ...
